username,date,content
narendramodi,2019-03-11,Kannada is a beautiful language.
narendramodi,2019-03-11,"Thank you. Hopefully, more youngsters will know about the sacrifices of the great women and men who ensured we breathe the air of freedom."
narendramodi,2019-03-11,Nari Shakti has a central role in national progress. We have always worked to create opportunities in various fields that empower women and ensure a life of dignity for them.
narendramodi,2019-03-11,Greetings to Captain Amarinder Singh Ji on his birthday. Praying for his long and healthy life. @capt_amarinder
narendramodi,2019-03-11,Boosting India and Bangladesh ties. Inaugurating key projects with PM Sheikh Hasina. Watch. https://pscp.tv/w/b1YHWDMyMjExNTJ8MWxEeExNTFpBcmFLbQA4Vq_OUAdZMCcnzAvQT2cED3mUCDvvqZLdRK6jCAIE
narendramodi,2019-03-09,The Pandit Deendayal Upadhyaya Institute of Archaeology is a wonderful attempt towards connecting our coming generations with our glorious past. Happy to have inaugurated this institute today.
narendramodi,2019-03-09,"Laid the foundation stones for thermal power plants in Buxar and Khurja. By focussing on production, transmission, distribution and connection, the NDA Government has transformed the power sector."
narendramodi,2019-03-09,"Thank you Noida, for joining today's public meeting in such record numbers. I derive great strength from the blessings of the people."
narendramodi,2019-03-09,"Congratulations to the people of Chhattisgarh, Goa, Haryana, Himachal Pradesh, Jharkhand, Manipur, Meghalaya, Mizoram, Nagaland, Tripura and Uttarakhand for getting their own Doordarshan channels on DD Free Dish for the first time!"
narendramodi,2019-03-09,Glad to note that Prasar Bharati has brought 11 more State DD Channels on the Satellite footprint of India through DD Free Dish. This includes five channels for Northeastern states.
narendramodi,2019-03-09,Inaugurating projects that will further ‘Ease of Living’ for people of Greater Noida. Watch. https://pscp.tv/w/b1NmUjMyMjExNTJ8MU1ZeE55bWp3Qm9Kd_3MBQsSANYcK4Cq5xNg97yEdE8gNWJBlAQcvZEfYATQ
narendramodi,2019-03-08,With Party colleagues at the @BJP4India Parliamentary Board meeting.
narendramodi,2019-03-08,"Yesterday, I had a great time with Divyang friends at my residence. Sharing some memorable moments."
narendramodi,2019-03-08,"Self Help Groups play an important role in our society. During our tenure, new vigour has been added in the working of SHGs, which will further empower women."
narendramodi,2019-03-08,Inaugurating multiple development works in Ghaziabad. Watch: [Link to video].
narendramodi,2019-03-08,"Today, on International Women’s Day, interacted with over 65 lakh women from 75,000 locations all over India. Sharing some glimpses."
narendramodi,2019-03-08,Overwhelmed by the warmth and support in Kanpur. Watch my speech: [Link to video].
narendramodi,2019-03-07,The Dictionary of Martyrs of India’s Freedom Struggle is a humble tribute to the great personalities who sacrificed their present for the glorious future of India. I compliment all those who have been working assiduously on this remarkable and one-of-its-kind exercise.
narendramodi,2019-03-07,"We had a memorable programme at 7, Lok Kalyan Marg today. In the presence of young Divyang friends, a new series of visually impaired-friendly coins were launched. These coins will greatly help the visually impaired."
narendramodi,2019-03-07,Janaushadhi Kendras across India are at the forefront of providing affordable medicines to the poor. This initiative adds significant strength to the Central Government's efforts to ensure access to quality and affordable healthcare for every Indian.
narendramodi,2019-03-07,"Thanks to Janaushadhi Kendras, there is no need to leave a medical store empty-handed due to exorbitant prices. Ours is a Government that cares, ensuring affordable medicines for India's hardworking people."
narendramodi,2019-03-07,Healthcare costs in urban areas are rising considerably. Janaushadhi Kendras offer a ray of hope. Shared an interaction with people in Delhi about this initiative.
narendramodi,2019-03-07,"The Pradhan Mantri Bhartiya Janaushadhi Pariyojana not only promotes a healthier India but also creates economic opportunities. Shared Dharmesh Bhai's story from Surat, who transitioned from a marketing career to running a PMBJP store."
narendramodi,2019-03-07,"At 1 PM this afternoon, I will interact with beneficiaries and entrepreneurs associated with the Pradhan Mantri Bhartiya Janaushadhi Pariyojana, from over 5000 locations. During the interaction, beneficiaries will share their own experiences. Do watch live!"
narendramodi,2019-03-06,"NDA’s priorities are India First. NDA’s policies put people first. Our decisiveness, work culture, and track record are known to everyone. Opposition lacks proper leadership and a vision to take the country forward."
narendramodi,2019-03-06,"The NDA is best suited to fulfil regional aspirations. Congress has always trampled over regional aspirations, pride, and insulted any leader who does not bow to their High Command."
narendramodi,2019-03-06,"Son of the soil, Bharat Ratna MGR lives on in the hearts of crores of people. Inaugurated a statue in his honour and also announced the decision to rename Chennai Central Station after him. NDA will always work hard to fulfil the dreams of MGR."
narendramodi,2019-03-06,"I thank all those who joined the NDA rally in Kancheepuram, Tamil Nadu. NDA in Tamil Nadu is a wide-ranging coalition, which will always work for the people of the state. I urge my sisters and brothers of Tamil Nadu to bless NDA in the upcoming elections."
narendramodi,2019-03-06,"India is home to the world’s largest healthcare programme, Ayushman Bharat. Today in Kalaburagi, I met beneficiaries of the flagship healthcare scheme and heard their experiences."
narendramodi,2019-03-06,These pictures from Kalaburagi show the strong support for @BJP4India. Karnataka is tired of the opportunistic alliance between Congress and JD(S). They promised to waive loans but ended up harassing farmers and filing cases against them.
narendramodi,2019-03-06,Vanakkam Kancheepuram. Happy to be here. Watch my speech at the NDA rally.
narendramodi,2019-03-06,The @PrayagrajKumbh set notable records. Emphasis on cleanliness & sanitation was visible. A record was set for most number of people sweeping the floors. Records were also set in the fields of transportation and art. Use of technology for administering the Kumbh was commendable.
narendramodi,2019-03-06,"Congratulations to the people of UP, especially Prayagraj, and the entire State Government under CM @myogiadityanath Ji for the exceptional organisation of @PrayagrajKumbh. This Kumbh showcased the best of our culture, spirituality and will be remembered for years to come."
narendramodi,2019-03-06,Looking forward to being in Kancheepuram for the launch of many development works relating to road and railways sector. The Ennore LNG Terminal will be dedicated to the nation. A statue of the great MGR will be unveiled at Dr. MGR Janaki College of Arts & Science for Women.
narendramodi,2019-03-06,"The foundation stone for the resitement of BPCL Depot Raichur to Kalaburagi will be laid. A women’s hostel for students from the Northeast at Bangalore University will also be dedicated to the nation. Later, I shall address a @BJP4Karnataka gathering in Kalaburagi."
narendramodi,2019-03-06,"I will be in Kalaburagi today to launch key development projects. ESIC Hospital and Medical College, Bengaluru, and the Super Specialty Block of KIMS, Hubballi will be dedicated to the nation. There will also be an interaction with Ayushman Bharat beneficiaries."
narendramodi,2019-03-05,"Last month, I had the honour of seeking the blessings of Boro Ma Binapani Thakur at Thakurnagar. I will always cherish the interaction I had with her. We stand in solidarity with the Matua community in this hour of sadness."
narendramodi,2019-03-05,"Boro Ma Binapani Thakur was an icon of our times. A source of great strength and inspiration for several people, Boro Ma’s rich ideals will continue to influence generations. Her emphasis on social justice and harmony will never be forgotten."
narendramodi,2019-03-05,"Earlier today, prayed at Shree Annapurna Dham in Adalaj, Gujarat."
narendramodi,2019-03-03,"I look forward to visiting Gujarat tomorrow and the day after. I will be joining programmes in various parts of the state. In Jamnagar, I will dedicate to the nation the Annexe of the Guru Gobind Singh Hospital. Various works relating to the SAUNI Yojana will also be unveiled."
narendramodi,2019-03-03,The Bandra-Jamnagar Humsafar Express will be flagged off tomorrow. A 51 km long pipeline from Aaji-3 to Khijadiya will be dedicated to the nation. The foundation stone to double the Rajkot-Kanalus Railway line will also be laid.
